Dia;Mes;Ano;Estado;Comunidad;Sitio;Latitud;Longitud;Habitat;Zonificacion;Tipo de protección;ANP;Buzo Monitor;Hora inicial buceo;Hora final buceo;Profundidad inicial (m);Profundidad final (m);Temperatura (°C);Visibilidad (m);Transecto;Genero;Especie;GeneroEspecie;Abundancia
1;11;2012;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Marco Antonio Gonzalez;12:45;ND;5;4;28;ND;5;Stenopus;hispidus;Stenopus hispidus;2
1;11;2012;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Marco Antonio Gonzalez;12:45;ND;5;4;28;ND;5;Eucidaris;tribuloides;Eucidaris tribuloides;2
1;11;2012;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Marco Antonio Gonzalez;12:45;ND;5;4;28;ND;5;Panulirus;argus;Panulirus argus;1
1;11;2012;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Marco Antonio Gonzalez;12:45;ND;5;4;28;ND;5;Panulirus;argus;Panulirus argus;1
3;11;2012;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Baltazar Hoil;9:00;ND;4;5;28;ND;1;Panulirus;argus;Panulirus argus;7
3;11;2012;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Baltazar Hoil;9:00;ND;4;5;28;ND;2;Diadema;antillarum;Diadema antillarum;2
3;11;2012;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Baltazar Hoil;9:00;ND;4;5;28;ND;2;Eucidaris;tribuloides;Eucidaris tribuloides;2
3;11;2012;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Baltazar Hoil;9:00;ND;4;5;28;ND;2;Strombus;gigas;Strombus gigas;1
3;11;2012;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Rodrigo Pantoja;9:00;ND;4;5;28;ND;3;Stenopus;hispidus;Stenopus hispidus;5
3;11;2012;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Rodrigo Pantoja;9:00;ND;4;5;28;ND;4;Diadema;antillarum;Diadema antillarum;3
3;11;2012;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Rodrigo Pantoja;9:00;ND;4;5;28;ND;4;Panulirus;guttatus;Panulirus guttatus;1
3;11;2012;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Rodrigo Pantoja;9:00;ND;4;5;28;ND;4;Strombus;gigas;Strombus gigas;2
3;11;2012;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Rodrigo Pantoja;9:00;ND;4;5;28;ND;4;Holothuroidea;sp.;Holothuroidea sp.;1
3;11;2012;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Marco Antonio Gonzalez;9:00;ND;4;5;28;ND;5;Diadema;antillarum;Diadema antillarum;14
3;11;2012;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Marco Antonio Gonzalez;9:00;ND;4;5;28;ND;5;Tripneustes;esculentus;Tripneustes esculentus;4
3;11;2012;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Marco Antonio Gonzalez;9:00;ND;4;5;28;ND;5;Eucidaris;tribuloides;Eucidaris tribuloides;2
3;11;2012;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Marco Antonio Gonzalez;9:00;ND;4;5;28;ND;5;Panulirus;argus;Panulirus argus;1
3;11;2012;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Balam;12:30;ND;5;4;28;ND;1;Eucidaris;tribuloides;Eucidaris tribuloides;1
3;11;2012;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Rodrigo Pantoja;12:30;ND;5;4;28;ND;2;Diadema;antillarum;Diadema antillarum;1
3;11;2012;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Rodrigo Pantoja;12:30;ND;5;4;28;ND;2;Panulirus;argus;Panulirus argus;1
3;11;2012;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Rodrigo Pantoja;12:30;ND;5;4;28;ND;2;Panulirus;guttatus;Panulirus guttatus;4
3;11;2012;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Rodrigo Pantoja;12:30;ND;5;4;28;ND;2;Strombus;gigas;Strombus gigas;2
3;11;2012;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Marco Antonio Gonzalez;12:30;ND;5;4;28;ND;3;Stenopus;hispidus;Stenopus hispidus;1
3;11;2012;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Marco Antonio Gonzalez;12:30;ND;5;4;28;ND;3;Eucidaris;tribuloides;Eucidaris tribuloides;1
26;1;2013;Quintana Roo;Maria Elena;Cabezo;19.39949;-87.45519;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;8:45;ND;4;4;27;ND;1;Strombus;gigas;Strombus gigas;2
26;1;2013;Quintana Roo;Maria Elena;Cabezo;19.39949;-87.45519;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;8:45;ND;4;4;27;ND;2;Panulirus;guttatus;Panulirus guttatus;1
26;1;2013;Quintana Roo;Maria Elena;Cabezo;19.39949;-87.45519;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;8:45;ND;4;4;27;ND;2;Strombus;gigas;Strombus gigas;2
26;1;2013;Quintana Roo;Maria Elena;Cabezo;19.39949;-87.45519;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Noe Castellanos Marrufo;8:45;ND;4;4;27;ND;3;Panulirus;argus;Panulirus argus;1
26;1;2013;Quintana Roo;Maria Elena;Cabezo;19.39949;-87.45519;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Noe Castellanos Marrufo;8:45;ND;4;4;27;ND;3;Strombus;gigas;Strombus gigas;1
26;1;2013;Quintana Roo;Maria Elena;Cabezo;19.39949;-87.45519;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Noe Castellanos Marrufo;8:45;ND;4;4;27;ND;4;ND;ND;ND ND;0
26;1;2013;Quintana Roo;Maria Elena;Cabezo;19.39949;-87.45519;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;8:45;ND;4;4;27;ND;5;ND;ND;ND ND;0
26;1;2013;Quintana Roo;Maria Elena;Cabezo;19.39949;-87.45519;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;8:45;ND;4;4;27;ND;6;ND;ND;ND ND;0
26;1;2013;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;10:28;ND;4;4;27;ND;1;Diadema;antillarum;Diadema antillarum;2
26;1;2013;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;10:28;ND;4;4;27;ND;1;Eucidaris;tribuloides;Eucidaris tribuloides;1
26;1;2013;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;10:28;ND;4;4;27;ND;1;Panulirus;argus;Panulirus argus;1
26;1;2013;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;10:28;ND;4;4;27;ND;2;Stenopus;hispidus;Stenopus hispidus;1
26;1;2013;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;10:28;ND;4;4;27;ND;2;Eucidaris;tribuloides;Eucidaris tribuloides;1
26;1;2013;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;10:28;ND;4;4;27;ND;2;Panulirus;argus;Panulirus argus;1
26;1;2013;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Noe Castellanos Marrufo;10:28;ND;4;4;27;ND;3;Panulirus;argus;Panulirus argus;5
26;1;2013;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Noe Castellanos Marrufo;10:28;ND;4;4;27;ND;4;Panulirus;argus;Panulirus argus;2
26;1;2013;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Noe Castellanos Marrufo;10:28;ND;4;4;27;ND;4;Panulirus;guttatus;Panulirus guttatus;1
26;1;2013;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Stuart Fulton;10:28;ND;4;4;27;ND;5;ND;ND;ND ND;0
26;1;2013;Quintana Roo;Maria Elena;Cabezo (Control);19.39314;-87.45577;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Stuart Fulton;10:28;ND;4;4;27;ND;6;ND;ND;ND ND;0
25;1;2013;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;12:30;ND;5;5;ND;ND;1;Stenopus;hispidus;Stenopus hispidus;1
25;1;2013;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;12:30;ND;5;5;ND;ND;1;Eucidaris;tribuloides;Eucidaris tribuloides;4
25;1;2013;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;12:30;ND;5;5;ND;ND;1;Strombus;gigas;Strombus gigas;2
25;1;2013;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;12:30;ND;5;3;ND;ND;2;Eucidaris;tribuloides;Eucidaris tribuloides;5
25;1;2013;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;12:30;ND;5;3;ND;ND;2;Strombus;gigas;Strombus gigas;6
25;1;2013;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;12:30;ND;5;3;ND;ND;2;Holothuroidea;sp.;Holothuroidea sp.;2
25;1;2013;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;12:30;ND;5;3;ND;ND;2;Pterois;volitans;Pterois volitans;1
25;1;2013;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Noe Castellanos Marrufo;12:30;ND;5;3;ND;ND;3;Eucidaris;tribuloides;Eucidaris tribuloides;6
25;1;2013;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Noe Castellanos Marrufo;12:30;ND;5;3;ND;ND;3;Strombus;gigas;Strombus gigas;4
25;1;2013;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Noe Castellanos Marrufo;12:30;ND;5;3;ND;ND;3;Holothuroidea;sp.;Holothuroidea sp.;1
25;1;2013;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Noe Castellanos Marrufo;12:30;ND;5;5;ND;ND;4;Eucidaris;tribuloides;Eucidaris tribuloides;5
25;1;2013;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Noe Castellanos Marrufo;12:30;ND;5;5;ND;ND;4;Panulirus;argus;Panulirus argus;1
25;1;2013;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Noe Castellanos Marrufo;12:30;ND;5;5;ND;ND;4;Strombus;gigas;Strombus gigas;1
25;1;2013;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Stuart Fulton;12:30;ND;5;5;ND;ND;5;Eucidaris;tribuloides;Eucidaris tribuloides;2
25;1;2013;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Stuart Fulton;12:30;ND;5;5;ND;ND;5;Strombus;gigas;Strombus gigas;1
25;1;2013;Quintana Roo;Maria Elena;El Gallinero;19.41254;-87.46046;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Stuart Fulton;12:30;ND;5;5;ND;ND;6;Strombus;gigas;Strombus gigas;2
25;1;2013;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;8:55;ND;3;5;ND;ND;1;Panulirus;argus;Panulirus argus;1
25;1;2013;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;8:55;ND;3;5;ND;ND;1;Panulirus;guttatus;Panulirus guttatus;1
25;1;2013;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;8:55;ND;3;5;ND;ND;2;Panulirus;argus;Panulirus argus;1
25;1;2013;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Noe Castellanos Marrufo;8:55;ND;3;5;ND;ND;3;ND;ND;ND ND;0
25;1;2013;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Noe Castellanos Marrufo;8:55;ND;3;5;ND;ND;4;Panulirus;argus;Panulirus argus;1
25;1;2013;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Stuart Fulton;8:55;ND;3;5;ND;ND;5;Eucidaris;tribuloides;Eucidaris tribuloides;1
25;1;2013;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Stuart Fulton;8:55;ND;3;4;ND;ND;6;ND;ND;ND ND;0
25;1;2013;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;11:00;ND;5;4;ND;ND;1;Stenopus;hispidus;Stenopus hispidus;1
25;1;2013;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;11:00;ND;5;4;ND;ND;1;Eucidaris;tribuloides;Eucidaris tribuloides;2
25;1;2013;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;11:00;ND;5;4;ND;ND;1;Strombus;gigas;Strombus gigas;1
25;1;2013;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;11:00;ND;5;4;ND;ND;2;Panulirus;argus;Panulirus argus;4
25;1;2013;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Pablo Catzim Pech;11:00;ND;5;4;ND;ND;2;Strombus;gigas;Strombus gigas;2
25;1;2013;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Noe Castellanos Marrufo;11:00;ND;5;4;ND;ND;3;Diadema;antillarum;Diadema antillarum;5
25;1;2013;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Noe Castellanos Marrufo;11:00;ND;5;4;ND;ND;3;Panulirus;argus;Panulirus argus;1
25;1;2013;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Noe Castellanos Marrufo;11:00;ND;5;4;ND;ND;4;Panulirus;argus;Panulirus argus;10
25;1;2013;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;11:00;ND;5;4;ND;ND;5;Panulirus;argus;Panulirus argus;3
25;1;2013;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;11:00;ND;5;4;ND;ND;5;Panulirus;guttatus;Panulirus guttatus;2
25;1;2013;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;11:00;ND;5;4;ND;ND;5;Strombus;gigas;Strombus gigas;1
25;1;2013;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;11:00;ND;5;4;ND;ND;6;Strombus;gigas;Strombus gigas;1
2;2;2013;Quintana Roo;Maria Elena;El Gallinero (Control);19.40712;-87.45648;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;8:45;ND;4;4;26;ND;1;Stenopus;hispidus;Stenopus hispidus;2
2;2;2013;Quintana Roo;Maria Elena;El Gallinero (Control);19.40712;-87.45648;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;8:45;ND;4;4;26;ND;1;Eucidaris;tribuloides;Eucidaris tribuloides;2
2;2;2013;Quintana Roo;Maria Elena;El Gallinero (Control);19.40712;-87.45648;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;8:45;ND;4;4;26;ND;1;Panulirus;argus;Panulirus argus;1
2;2;2013;Quintana Roo;Maria Elena;El Gallinero (Control);19.40712;-87.45648;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;8:45;ND;4;4;26;ND;1;Strombus;gigas;Strombus gigas;8
2;2;2013;Quintana Roo;Maria Elena;El Gallinero (Control);19.40712;-87.45648;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;8:45;ND;4;4;26;ND;1;Holothuroidea;sp.;Holothuroidea sp.;1
2;2;2013;Quintana Roo;Maria Elena;El Gallinero (Control);19.40712;-87.45648;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;8:45;ND;4;4;26;ND;2;Eucidaris;tribuloides;Eucidaris tribuloides;1
2;2;2013;Quintana Roo;Maria Elena;El Gallinero (Control);19.40712;-87.45648;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;8:45;ND;4;4;26;ND;2;Octopus;sp.;Octopus sp.;1
2;2;2013;Quintana Roo;Maria Elena;El Gallinero (Control);19.40712;-87.45648;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;8:45;ND;4;4;26;ND;2;Strombus;gigas;Strombus gigas;12
2;2;2013;Quintana Roo;Maria Elena;El Gallinero (Control);19.40712;-87.45648;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Noe Castellanos Marrufo;8:45;ND;4;4;26;ND;3;Eucidaris;tribuloides;Eucidaris tribuloides;3
2;2;2013;Quintana Roo;Maria Elena;El Gallinero (Control);19.40712;-87.45648;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Noe Castellanos Marrufo;8:45;ND;4;4;26;ND;3;Strombus;gigas;Strombus gigas;5
2;2;2013;Quintana Roo;Maria Elena;El Gallinero (Control);19.40712;-87.45648;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Noe Castellanos Marrufo;8:45;ND;4;4;26;ND;4;Eucidaris;tribuloides;Eucidaris tribuloides;8
2;2;2013;Quintana Roo;Maria Elena;El Gallinero (Control);19.40712;-87.45648;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Noe Castellanos Marrufo;8:45;ND;4;4;26;ND;4;Panulirus;guttatus;Panulirus guttatus;1
2;2;2013;Quintana Roo;Maria Elena;El Gallinero (Control);19.40712;-87.45648;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Noe Castellanos Marrufo;8:45;ND;4;4;26;ND;4;Strombus;gigas;Strombus gigas;2
2;2;2013;Quintana Roo;Maria Elena;El Gallinero (Control);19.40712;-87.45648;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Stuart Fulton;8:45;ND;4;4;26;ND;5;Strombus;gigas;Strombus gigas;7
2;2;2013;Quintana Roo;Maria Elena;El Gallinero (Control);19.40712;-87.45648;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Stuart Fulton;8:45;ND;4;4;26;ND;6;Eucidaris;tribuloides;Eucidaris tribuloides;1
2;2;2013;Quintana Roo;Maria Elena;El Gallinero (Control);19.40712;-87.45648;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Stuart Fulton;8:45;ND;4;4;26;ND;6;Strombus;gigas;Strombus gigas;1
2;2;2013;Quintana Roo;Maria Elena;El Gallinero (Control);19.40712;-87.45648;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Stuart Fulton;8:45;ND;4;4;26;ND;6;ND;ND;ND ND;0
2;2;2013;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;10:30;ND;4;4;26;ND;1;Eucidaris;tribuloides;Eucidaris tribuloides;2
2;2;2013;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;10:30;ND;4;4;26;ND;1;Panulirus;argus;Panulirus argus;2
2;2;2013;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;10:30;ND;4;4;26;ND;1;Panulirus;guttatus;Panulirus guttatus;1
2;2;2013;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;10:30;ND;4;4;26;ND;1;Strombus;gigas;Strombus gigas;2
2;2;2013;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Pablo Catzim Pech;10:30;ND;4;4;26;ND;2;Panulirus;argus;Panulirus argus;6
2;2;2013;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Noe Castellanos Marrufo;10:30;ND;4;4;26;ND;3;Panulirus;guttatus;Panulirus guttatus;1
2;2;2013;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Noe Castellanos Marrufo;10:30;ND;4;4;26;ND;4;Tripneustes;esculentus;Tripneustes esculentus;1
2;2;2013;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Noe Castellanos Marrufo;10:30;ND;4;4;26;ND;4;Eucidaris;tribuloides;Eucidaris tribuloides;1
2;2;2013;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Noe Castellanos Marrufo;10:30;ND;4;4;26;ND;4;Panulirus;guttatus;Panulirus guttatus;2
2;2;2013;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Jacobo Caamal;10:30;ND;4;4;26;ND;5;ND;ND;ND ND;0
2;2;2013;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Stuart Fulton;10:30;ND;4;4;26;ND;6;Panulirus;argus;Panulirus argus;2
25;4;2013;Quintana Roo;Punta Herrero;Anegado de Chal;19.35063;-87.41262;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Rodrigo Pantoja;ND;ND;25;7;28;ND;1;Stenopus;hispidus;Stenopus hispidus;4
26;4;2013;Quintana Roo;Punta Herrero;Anegado de Chal;19.35063;-87.41262;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Erick Balam;ND;ND;25;12;28;ND;2;ND;ND;ND ND;0
25;4;2013;Quintana Roo;Punta Herrero;Anegado de Chal;19.35063;-87.41262;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Baltazar Hoil;ND;ND;25;7;28;ND;3;Stenopus;hispidus;Stenopus hispidus;1
26;4;2013;Quintana Roo;Punta Herrero;Anegado de Chal;19.35063;-87.41262;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Rodrigo Pantoja;ND;ND;25;12;28;ND;4;Stenopus;hispidus;Stenopus hispidus;3
