Dia;Mes;Ano;Estado;Comunidad;Sitio;Latitud;Longitud;Habitat;Zonificacion;Tipo de protección;ANP;Buzo Monitor;Hora inicial buceo;Hora final buceo;Profundidad inicial (m);Profundidad final (m);Temperatura (°C);Visibilidad (m);Corriente;Transecto;Genero;Especie;GeneroEspecie;Sexo;Clase;Talla;Abundancia
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;2;Haemulon;sciurus;Haemulon sciurus;NA;nov-20;15.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;2;Sparisoma;viride;Sparisoma viride;NA;nov-20;15.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;2;Haemulon;parra;Haemulon parra;NA;nov-20;15.5;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;2;Gerres;cinereus;Gerres cinereus;NA;nov-20;15.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;2;Haemulon;chrysargyreum;Haemulon chrysargyreum;NA;nov-20;15.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Damisela;sp.;Damisela sp.;NA;0-5;2.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Abudefduf;saxatilis;Abudefduf saxatilis;NA;0-5;2.5;10
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Haemulon;carbonarium;Haemulon carbonarium;NA;0-5;2.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Microspathodon;chrysurus;Microspathodon chrysurus;NA;0-5;2.5;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;caranx;ruber;caranx ruber;NA;0-5;2.5;5
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Vieja;sp.;Vieja sp.;NA;06-oct;8;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;lancero;sp.;lancero sp.;NA;06-oct;8;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Damisela;sp.;Damisela sp.;NA;06-oct;8;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Sparisoma;viride;Sparisoma viride;NA;06-oct;8;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Haemulon;flavolineatum;Haemulon flavolineatum;NA;06-oct;8;10
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Haemulon;sciurus;Haemulon sciurus;NA;06-oct;8;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Abudefduf;saxatilis;Abudefduf saxatilis;NA;06-oct;8;4
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Haemulon;carbonarium;Haemulon carbonarium;NA;06-oct;8;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Microspathodon;chrysurus;Microspathodon chrysurus;NA;06-oct;8;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;haemulon;parra;haemulon parra;NA;06-oct;8;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Vieja;sp.;Vieja sp.;NA;nov-20;15.5;4
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Damisela;sp.;Damisela sp.;NA;nov-20;15.5;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Haemulon;flavolineatum;Haemulon flavolineatum;NA;nov-20;15.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Abudefduf;saxatilis;Abudefduf saxatilis;NA;nov-20;15.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Microspathodon;chrysurus;Microspathodon chrysurus;NA;nov-20;15.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;haemulon;parra;haemulon parra;NA;nov-20;15.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Ocyurus;chrysurus;Ocyurus chrysurus;NA;nov-20;15.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Damisela;sp.;Damisela sp.;NA;21-30;25.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jose Luis Chan Caamal;9:45;ND;3;NA;28;ND;ND;3;Haemulon;flavolineatum;Haemulon flavolineatum;NA;21-30;25.5;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;4;lancero;sp.;lancero sp.;NA;0-5;2.5;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;4;Haemulon;carbonarium;Haemulon carbonarium;NA;0-5;2.5;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;4;Vieja;sp.;Vieja sp.;NA;06-oct;8;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;4;Loro;sp.;Loro sp.;NA;06-oct;8;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;4;Loro;sp.;Loro sp.;NA;nov-20;15.5;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;4;Damisela;sp.;Damisela sp.;NA;nov-20;15.5;4
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;5;Loro;sp.;Loro sp.;NA;0-5;2.5;4
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;5;Kyphosus;sectatrix/incisor;Kyphosus sectatrix/incisor;NA;0-5;2.5;5
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;5;Abudefduf;saxatilis;Abudefduf saxatilis;NA;0-5;2.5;10
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;5;Vieja;sp.;Vieja sp.;NA;06-oct;8;7
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;5;Damisela;sp.;Damisela sp.;NA;21-30;25.5;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;6;Vieja;sp.;Vieja sp.;NA;0-5;2.5;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;6;lancero;sp.;lancero sp.;NA;0-5;2.5;5
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;6;Damisela;sp.;Damisela sp.;NA;0-5;2.5;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;6;Mariposa;sp.;Mariposa sp.;NA;0-5;2.5;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;6;Kyphosus;sectatrix/incisor;Kyphosus sectatrix/incisor;NA;0-5;2.5;6
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;6;Vieja;sp.;Vieja sp.;NA;06-oct;8;6
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;6;Kyphosus;sectatrix/incisor;Kyphosus sectatrix/incisor;NA;06-oct;8;5
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;6;chromis;sp.;chromis sp.;NA;nov-20;15.5;8
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;6;haemulon;parra;haemulon parra;NA;nov-20;15.5;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Ernesto Gastelum;9:45;ND;3;NA;28;ND;ND;6;Sparisoma;aurofrenatum;Sparisoma aurofrenatum;NA;21-30;25.5;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;7;Ocyurus;chrysurus;Ocyurus chrysurus;NA;0-5;2.5;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;7;Vieja;sp.;Vieja sp.;NA;06-oct;8;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;7;Loro;sp.;Loro sp.;NA;06-oct;8;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;7;lancero;sp.;lancero sp.;NA;06-oct;8;4
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;7;Mariposa;sp.;Mariposa sp.;NA;06-oct;8;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;7;chromis;sp.;chromis sp.;NA;nov-20;15.5;4
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;7;Haemulon;album;Haemulon album;NA;nov-20;15.5;4
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;7;Sphyraena;barracuda;Sphyraena barracuda;NA;nov-20;15.5;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;7;haemulon;aurolineatum;haemulon aurolineatum;NA;31-40;35.5;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;8;Loro;sp.;Loro sp.;NA;06-oct;8;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;8;lancero;sp.;lancero sp.;NA;06-oct;8;4
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;8;Damisela;sp.;Damisela sp.;NA;06-oct;8;4
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;8;Mariposa;sp.;Mariposa sp.;NA;06-oct;8;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;8;chromis;sp.;chromis sp.;NA;06-oct;8;4
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;8;Haemulon;plumierii;Haemulon plumierii;NA;06-oct;8;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;8;Sphyraena;barracuda;Sphyraena barracuda;NA;06-oct;8;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;8;Vieja;sp.;Vieja sp.;NA;nov-20;15.5;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;8;haemulon;parra;haemulon parra;NA;nov-20;15.5;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;8;Bodianus;rufus;Bodianus rufus;NA;nov-20;15.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;8;Lutjanus;jocu;Lutjanus jocu;NA;nov-20;15.5;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;8;Vieja;sp.;Vieja sp.;NA;21-30;25.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;8;lutjanus;mahogoni;lutjanus mahogoni;NA;31-40;35.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;9;Lutjanus;cyanopterus;Lutjanus cyanopterus;NA;0-5;2.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;9;Vieja;sp.;Vieja sp.;NA;06-oct;8;4
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;9;Loro;sp.;Loro sp.;NA;06-oct;8;4
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;9;Damisela;sp.;Damisela sp.;NA;06-oct;8;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;9;Mariposa;sp.;Mariposa sp.;NA;06-oct;8;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;9;Lutjanus;cyanopterus;Lutjanus cyanopterus;NA;06-oct;8;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;9;chromis;sp.;chromis sp.;NA;21-30;25.5;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;9;Lutjanus;griseus;Lutjanus griseus;NA;>40;ND;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Martin Leon;9:45;ND;3;NA;28;ND;ND;9;Sphyraena;barracuda;Sphyraena barracuda;NA;>40;ND;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:45;ND;3;NA;28;ND;ND;10;lancero;sp.;lancero sp.;NA;0-5;2.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:45;ND;3;NA;28;ND;ND;10;Sparisoma;aurolineatum;Sparisoma aurolineatum;NA;0-5;2.5;5
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:45;ND;3;NA;28;ND;ND;10;Vieja;sp.;Vieja sp.;NA;06-oct;8;8
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:45;ND;3;NA;28;ND;ND;10;Damisela;sp.;Damisela sp.;NA;06-oct;8;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:45;ND;3;NA;28;ND;ND;10;haemulon;flavolineatum;haemulon flavolineatum;NA;06-oct;8;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:45;ND;3;NA;28;ND;ND;10;lutjanus;apodus;lutjanus apodus;NA;06-oct;8;8
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:45;ND;3;NA;28;ND;ND;10;haemulon;aurolineatum;haemulon aurolineatum;NA;06-oct;8;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:45;ND;3;NA;28;ND;ND;10;Vieja;sp.;Vieja sp.;NA;nov-20;15.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:45;ND;3;NA;28;ND;ND;10;Pomacanthus;paru;Pomacanthus paru;NA;nov-20;15.5;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:45;ND;3;NA;28;ND;ND;10;haemulon;flavolineatum;haemulon flavolineatum;NA;nov-20;15.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:45;ND;3;NA;28;ND;ND;10;Haemulon;chrysargyreum;Haemulon chrysargyreum;NA;nov-20;15.5;2
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:45;ND;3;NA;28;ND;ND;10;pluma;sp.;pluma sp.;NA;nov-20;15.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:45;ND;3;NA;28;ND;ND;10;lutjanus;mahogoni;lutjanus mahogoni;NA;21-30;25.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria;19.51921;-87.42758;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:45;ND;3;NA;28;ND;ND;10;Sparisoma;viride;Sparisoma viride;NA;21-30;25.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Jose Luis Chan Caamal;12:00;ND;4;NA;29;ND;ND;1;Loro;sp.;Loro sp.;NA;0-5;2.5;1
15;4;2016;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Jose Luis Chan Caamal;12:00;ND;4;NA;29;ND;ND;1;lancero;sp.;lancero sp.;NA;0-5;2.5;3
15;4;2016;Quintana Roo;Maria Elena;Punta Loria (Control);19.5288;-87.42542;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Jose Luis Chan Caamal;12:00;ND;4;NA;29;ND;ND;1;Damisela;sp.;Damisela sp.;NA;0-5;2.5;1
